ID,Race_Diversity,Income_Diversity,Talent_Index,Young_People,Median_Age,Poverty,Unemployment,Median_Income
14000US48015760502,0.5824516874355397,0.4715845657484059,0.13791208791208792,0.20625702510303484,263,0.07607270001873712,159.19230769230768,39167
14000US48017950100,0.5677917658556507,0.465258246182394,0.0725,0.1542560650680129,234,0.05228095582910934,179.3793103448276,40589
14000US48019000101,0.5162652749584624,0.5225215080401783,0.16084613849531032,0.08421305182341651,67,0.059569074778200254,171.4,54615
14000US48019000102,0.5259468471823863,0.507008804388374,0.1427620632279534,0.1334364726358538,134,0.08389394538979027,41.68518518518518,56222
14000US48019000200,0.5190797577765126,0.5277209589012064,0.17689530685920576,0.060431654676258995,31,0.03036876355748373,44.49122807017544,51528
14000US48019000300,0.5593459992450651,0.5439300750617222,0.1487829468529454,0.1361582801059355,249,0.06870229007633588,44.81578947368421,60799
14000US48019000400,0.5350576127991572,0.4796127976148119,0.18800268096514744,0.20549051271699637,35,0.059345983044004846,73.03448275862068,46339
14000US48021950100,0.5773774841295799,0.5552360156715663,0.12473359506449803,0.16454352441613587,159,0.03566350710900474,180.8918918918919,61824
14000US48021950200,0.6347404667999795,0.4628701134922979,0.08385345997286296,0.18565451285116558,286,0.05999268381904646,96.8360655737705,43722
14000US48021950300,0.6106780823187721,0.559909852847916,0.19652423886057754,0.16668942911772738,602,0.03253377446925834,81.51079136690647,62372
14000US48021950400,0.5757256955967398,0.5258347833199299,0.15477748691099477,0.1436775008613759,180,0.029586516308960833,257.48148148148147,50802
14000US48021950501,0.5742895683783267,0.5248941721023757,0.0700589970501475,0.20186781609195403,182,0.050241958440079705,142.58333333333334,52965
14000US48021950502,0.5348494170523312,0.5415332611102233,0.1545940690325717,0.125128380691544,142,0.037114117238987165,69.12121212121212,65893
14000US48021950600,0.549643213319242,0.502751037167039,0.12022058823529412,0.1593865268879829,201,0.0594059405940594,47.38202247191011,56402
14000US48021950700,0.6137906648385387,0.4599333670048632,0.1191923577941815,0.14632438739789966,161,0.06777217015140591,185.66666666666666,40957
14000US48021950801,0.6197443091214677,0.5409845771931234,0.047800274014309634,0.2164127898998216,174,0.019143368681999725,75.43055555555556,48936
14000US48021950802,0.5813734293241388,0.5327598743775463,0.05632104719255942,0.20905923344947736,251,0.03871418588399721,44.56896551724138,60574
14000US48023950300,0.5340281360042548,0.4368944943289226,0.1732439811367585,0.10579829623522946,96,0.07776530039303763,31.56382978723404,34382
14000US48025950100,0.5209985447465844,0.5332839604134982,0.08780487804878048,0.22560975609756098,50,0.03720663995420721,37.67567567567568,50662
14000US48025950201,0.6009373809036054,0.560483905781348,0.0360775803607758,0.3682756964457253,22,0.03483992467043315,207.10256410256412,74643
14000US48025950202,0.5299861926020408,0.4965215724607226,0.10262919310970081,0.12196428571428572,220,0.042927005977178044,30.40625,51625
14000US48025950300,0.5456537319069124,0.47313444655304093,0.09806011511404818,0.22274971515381695,61,0.09241379310344827,60.13636363636363,40893
14000US48025950400,0.5529959089233984,0.4885409684318044,0.05342237061769616,0.23801295896328295,70,0.07195491980927611,0,44100
14000US48025950500,0.5542426159749749,0.43947742022714975,0.036300348085529587,0.2600711743772242,333,0.09073641145528931,123.29545454545455,35625
14000US48025950600,0.5346800063629931,0.48367629870292106,0.06884480746791131,0.16976351351351351,40,0.07474662162162163,96.38095238095238,43197
14000US48027020100,0.5132859188714137,0.5614458546352998,0.11912778579445246,0.19393939393939394,304,0.02599681020733652,627.0,61164
14000US48027020201,0.538398286580247,0.5680495047987542,0.27809139784946235,0.16811751904243744,241,0.022167487684729065,16.261829652996845,86520
14000US48027020202,0.5198190204565949,0.550419226122449,0.1243855206316103,0.1713783740616515,262,0.026832774317201723,66.31168831168831,61493
14000US48027020300,0.5892989908626176,0.5890579734584962,0.2036576128124662,0.19972840279954038,388,0.025936904509845437,61.982300884955755,72166
14000US48027020401,0.6351760729053787,0.5001306619978193,0.10702772404900064,0.1851037083595223,76,0.06176853055916775,332.85714285714283,43442
14000US48027020402,0.5896972703036315,0.47782112247971453,0.11027070063694268,0.1481746599856836,48,0.04151753758052971,421.2,41688
14000US48027020500,0.5895608641507728,0.5087079914210098,0.12621844538865284,0.14781523096129837,114,0.056679151061173536,372.25,42500
14000US48027020600,0.5925763386589601,0.5139549539303933,0.1357684355616816,0.19448424068767908,109,0.04835243553008596,554.0,48420
14000US48027020701,0.6224187204535769,0.1926409015420364,0.036683785766691124,0.1364922206506365,13,0.24257425742574257,1129.0,14577
14000US48027020702,0.607514281824048,0.36190237568556016,0.026068821689259645,0.2510948905109489,85,0.10324189526184539,0,25189
14000US48027020800,0.6354189718776477,0.386029729731694,0.023760858456821667,0.2327544621321756,153,0.12475538160469667,0,28964
14000US48027020900,0.6126607753040447,0.32957235003143825,0.06302521008403361,0.21499176276771004,76,0.125,132.06666666666666,23425
14000US48027021000,0.6092513010172396,0.41383158701602785,0.08256192144108081,0.271017448447768,240,0.07584014532243415,377.77777777777777,33261
14000US48027021100,0.5828151434871556,0.4540362655340415,0.11335432487497685,0.2626728110599078,145,0.09571286141575275,267.3333333333333,36664
14000US48027021201,0.6316834800665161,0.4929194799138592,0.1776273372018053,0.3220029239766082,121,0.038011695906432746,111.19047619047619,48393
14000US48027021202,0.6050821814550865,0.4923019544252121,0.17254619630429566,0.21858407079646017,82,0.0525076524605604,95.51428571428572,45086
14000US48027021203,0.5666375988652954,0.530613616490692,0.3035754441196312,0.21068385908358278,134,0.04973520607874741,64.9245283018868,48184
14000US48027021301,0.5972024695261611,0.5592285416951968,0.18796068796068796,0.19228554979850315,235,0.028182701652089408,39.310679611650485,56569
14000US48027021302,0.5792651267732865,0.5419200643278368,0.2391304347826087,0.12844036697247707,105,0.026843357118586476,26.68421052631579,56780
14000US48027021303,0.6240503706725495,0.48112952614309423,0.2449553001277139,0.299146388074914,436,0.07355631042592109,22.82101167315175,60205
14000US48027021400,0.5286562205199199,0.5168791010569225,0.13034875092752907,0.13512183115924195,114,0.04753694581280788,46.294117647058826,52404
14000US48027021500,0.566909114691132,0.4940752524473484,0.13871785584932994,0.30693977376948944,206,0.05983040201005025,189.11111111111111,51402
14000US48027021601,0.581216625093679,0.46085667030642363,0.07454615681730398,0.2108695652173913,216,0.06808943089430894,178.375,45972
14000US48027021602,0.6045720034380372,0.44551314285714294,0.15905096660808435,0.2890295358649789,25,0.06713286713286713,158.26666666666668,52596
14000US48027021700,0.5537869209398488,0.5338945435952067,0.27433734939759036,0.18892508143322476,141,0.06148907272502778,29.293333333333333,55574
14000US48027021800,0.6130593271322134,0.4939475296955438,0.13255390221682356,0.22231292517006804,378,0.04925170068027211,34.04137931034483,53555
14000US48027021901,0.6121010986773555,0.5195161175019983,0.1161714564052606,0.2081571748321313,125,0.048370136698212406,0,51719
14000US48027021903,0.6402669965484058,0.5791217016867407,0.33146924250127097,0.17143186534470833,472,0.01729305971869956,40.79333333333334,85336
14000US48027021904,0.5873139688791322,0.5566317113392962,0.22625356706074196,0.24053030303030304,451,0.033901515151515155,47.81927710843374,84259
14000US48027022000,0.6320314556591655,0.48438428879313045,0.15658703071672356,0.23567982184832365,226,0.06792032661140665,29.951923076923077,51250
14000US48027022101,0.643147598877355,0.4675121580725442,0.09099852434825381,0.24811664641555287,180,0.08241892221409412,136.0,37312
14000US48027022103,0.6583130825664413,0.5343325165061615,0.06426847992980916,0.34234411996842934,318,0.037095501183898975,0,53387
14000US48027022104,0.6688434288559043,0.44057771113298705,0.07818181818181819,0.3041603247082699,97,0.10933536276002029,141.0,37261
14000US48027022105,0.6643608389824482,0.5219086693903836,0.09929462832338579,0.3015323776569451,122,0.03541147132169576,108.61538461538461,48611
14000US48027022200,0.650094773217516,0.446049627533305,0.05690737833594976,0.4064439846290275,214,0.06973886328725039,0,34054
14000US48027022300,0.6689747782094848,0.43512667545858297,0.09375,0.3341257263602747,172,0.09565447800741918,48.763636363636365,35582
14000US48027022401,0.6570681733167183,0.4918122776935142,0.08788832088084939,0.29073986433191357,462,0.055844770468528156,0,37080
14000US48027022402,0.6687266366168453,0.5787151214576407,0.2418932197838192,0.21240441801189464,437,0.023506088926649675,46.78846153846154,83171
14000US48027022403,0.659184179709039,0.5585663307990039,0.12717363093693226,0.24314006203769983,110,0.02128677349916288,3104.0,59231
14000US48027022404,0.6573214013687577,0.5936623359320896,0.18766166580444904,0.24418052256532066,374,0.017239315216090026,78.6923076923077,70175
14000US48027022405,0.6318976454151201,0.5490200927278629,0.13303628262253342,0.49478308621636463,67,0.06270810210876804,0,48977
14000US48027022501,0.6384537900006718,0.4572477596020854,0.0775099176075679,0.2371385083713851,103,0.06331811263318113,283.6666666666667,45100
14000US48027022502,0.6584466647581257,0.529858498446323,0.14461308251389482,0.2527562270314414,339,0.019499178981937603,40.18681318681319,56802
14000US48027022600,0.6521717220910004,0.34386700428990347,0.07880580957504034,0.25332383665717,107,0.10599188350441632,275.5,26932
14000US48027022801,0.6751823644351762,0.3886318747976679,0.06464445549477872,0.36211232187761944,55,0.11609388097233864,0,30238
14000US48027022900,0.6552689857061313,0.4007306521390803,0.08,0.34075887392900855,77,0.12352652259332024,0,30591
14000US48027023000,0.6453607629644302,0.5455041909176321,0.1456742277442152,0.28642179116797356,431,0.031801755291688175,64.84761904761905,57604
14000US48027023103,0.6629177689856798,0.44754636882618115,0.07625272331154684,0.3020118343195266,90,0.06627218934911243,304.27272727272725,38904
14000US48027023104,0.6587753734184729,0.4836669843303285,0.0829737802854298,0.3045202220459952,106,0.045995241871530534,146.88888888888889,43571
14000US48027023105,0.6596684462953253,0.575791922388356,0.13381181791367613,0.3032007605767707,607,0.017998731366952108,244.42857142857142,55696
14000US48027023106,0.6641995561370442,0.5596889345236029,0.16691285081240767,0.36537440254912373,451,0.023409236007661205,261.08,54151
14000US48027023107,0.6563901251647775,0.4644249651343346,0.0902703528333588,0.38826853222117585,432,0.07575139398884809,0,37135
14000US48027023108,0.6754195742351279,0.5334348307625869,0.10529077393965894,0.32548887390424813,503,0.049301505493015055,431.7083333333333,50084
14000US48027023201,0.6123785535712691,0.5391791779281039,0.336734693877551,0.43800322061191627,117,0.02522812667740204,250.6,54018
14000US48027023202,0.6397488166006888,0.45756766650459124,0.08698830409356725,0.587376108502869,134,0.0361267397098016,0,35750
14000US48027023203,0.6329252545379815,0.49733601187876675,0.0811232449297972,0.4837340876944837,233,0.0165016501650165,0,41170
14000US48027023204,0.6201158587688403,0.4715655733964932,0.1338506304558681,0.7329985352584223,83,0.04674668351231838,0,37083
14000US48027023300,0.5991291418260061,0.5645517905003884,0.16795324217026908,0.20881067674501003,552,0.03554978150466517,54.357142857142854,76901
14000US48027023402,0.5415436813524244,0.5224867644747404,0.08169440242057488,0.1527835914608623,138,0.04274937133277452,107.78787878787878,51024
14000US48027023403,0.5287319542580653,0.5649073511419292,0.312870052976005,0.13286361348766984,168,0.013588324106693507,21.31390134529148,91723
14000US48027023404,0.5307857383276477,0.5180610227018363,0.16920520631404043,0.13849410341699425,57,0.049241251161350266,28.870967741935484,66591
14000US48027023500,0.6761598948060487,0.2388992075728783,0.03485714285714286,0.31333333333333335,45,0.17172236503856042,0,19083
14000US48027980001,0.6365560258409446,1,0.06896551724137931,0.8059701492537313,0,0,0,
14000US48027980002,1,1,0,0,0,0,0,
14000US48027980003,1,1,0,0,0,0,0,
14000US48029110100,0.5842254524955806,0.4797849508389441,0.17966736940735537,0.32602423542989034,99,0.14033850493653033,34.71578947368421,42563
14000US48029110300,0.6291616458794191,0.4097659605551496,0.21477556109725685,0.25801068090787715,122,0.15854472630173566,42.63157894736842,35321
14000US48029110500,0.5691295563107521,0.20591504887167233,0.017190278601066984,0.2276384287742546,79,0.22669190724088972,0,11922
14000US48029110600,0.6176360247597551,0.20163413206490066,0.024745269286754003,0.37212475633528264,106,0.2135306553911205,0,13603
14000US48029110700,0.5729019806037978,0.28080350849714153,0.032418952618453865,0.1657095980311731,58,0.23543888433141918,0,13323
14000US48029110800,0.5529919515154276,0.3882762603550296,0.13526361279170268,0.24105011933174225,56,0.12286501377410468,82.47619047619048,30230
14000US48029110900,0.5470411343329769,0.5274528060848458,0.37229783827061647,0.42459983150800334,50,0.09098567818028644,28.5,58438
14000US48029111000,0.6022008199445983,0.3825078421464121,0.14758064516129032,0.28,105,0.11683079677708147,28.957142857142856,34453
14000US48029120100,0.6409216629598102,0.5797037107937125,0.21298299845440494,0.32508109953901315,215,0.014546351084812623,0,62394
14000US48029120300,0.559325479740805,0.5038819822991659,0.4797313221777045,0.13808548758638342,247,0.03227888960619755,6.536796536796537,110980
14000US48029120400,0.5199642792667337,0.5062941485864563,0.4791570527611137,0.06180056789711041,92,0.0008481764206955047,5.387614678899083,129890
14000US48029120501,0.61567411866514,0.4574853958655918,0.08485265451209724,0.20022446689113355,422,0.05504481728338313,155.0909090909091,40080
14000US48029120502,0.6051445738744207,0.3823096007706691,0.07121893954216396,0.19166967183555716,157,0.12187159956474429,263.1333333333333,27400
14000US48029120600,0.5562114386288483,0.4767761658008546,0.3007299270072993,0.21180373668587393,246,0.08660729876025842,25.945652173913043,48947
14000US48029120701,0.5684224722110152,0.4460375158850367,0.1828598336210956,0.19941828758407562,201,0.08843148465789975,135.25714285714287,33680
14000US48029120702,0.5774247191915218,0.510185870256745,0.4270032930845225,0.26701902748414374,136,0.06058631921824104,11.865546218487395,70039
14000US48029120800,0.5156202904652049,0.581630340864187,0.4271349862258953,0.14292286459132034,207,0.02162245054439503,17.22895622895623,81190
14000US48029120901,0.554593806873448,0.42687199798444786,0.2237960339943343,0.24958263772954925,118,0.09390651085141903,35.57627118644068,55104
14000US48029120902,0.6126438772223182,0.5243349290913915,0.2819750990379174,0.28627610523460806,281,0.0556568063928221,36.3780487804878,53632
14000US48029121000,0.5745486983098305,0.5384337747765483,0.1762325239146431,0.22871388391715675,255,0.04896445921759141,484.0,51006
14000US48029121108,0.557174944690902,0.5330050420391121,0.346881484193824,0.24585158635337848,321,0.04566573742200982,39.166666666666664,59487
14000US48029121110,0.5607511647731842,0.5970651607120099,0.2154924514737599,0.23315569090216978,266,0.008019858697727707,61.285714285714285,73720
14000US48029121111,0.5564568426793144,0.5561537758589677,0.12719176175897579,0.21544487968662562,311,0.044503720342552296,261.14285714285717,62232
14000US48029121112,0.5761798525365653,0.5342547911111112,0.20414746543778803,0.30850781871190036,179,0.049058605144524,180.16666666666666,51394
14000US48029121115,0.5464402496563816,0.5716993264378114,0.3652160051012275,0.21780873493975902,93,0.026435045317220542,26.11046511627907,92879
14000US48029121116,0.5888483686135566,0.47462483591836735,0.2733402489626556,0.2660415517558375,189,0.05783444198078344,49.0,50242
14000US48029121117,0.5651159628794913,0.5528246239045596,0.25063775510204084,0.2626445906101157,229,0.0214123006833713,52.26086956521739,71901
14000US48029121118,0.5855068440773576,0.5817273011363525,0.30737335496664864,0.2968124020205539,192,0.017568517217146872,116.46511627906976,56250
14000US48029121119,0.524640562639157,0.5257010874823245,0.1515782171349289,0.2572188449848024,173,0.028875379939209727,55.44,54332
14000US48029121120,0.5418981371721989,0.5899267221818387,0.19819321533923304,0.2511979358643568,283,0.010136380390711389,0,70529
14000US48029121121,0.5876302807558889,0.5728597589695724,0.3699248120300752,0.12037617554858934,87,0.005329153605015674,26.928571428571427,107031
14000US48029121122,0.5718682284276626,0.5839702138555622,0.24488150894728358,0.21152443471918309,183,0.016986301369863014,31.726027397260275,86888
14000US48029121203,0.6045937496142754,0.46877621767234157,0.05188679245283019,0.25608519269776875,174,0.0938133874239351,0,40375
14000US48029121204,0.6169220413877462,0.4633811028163761,0.18851932708360086,0.2559319709230558,393,0.0700013779798815,56.6,36181
14000US48029121205,0.5792073687687782,0.43452765626124945,0.07463465553235908,0.3139727159983464,224,0.07394218684541265,575.3333333333334,32335
14000US48029121206,0.5851809963687972,0.5495065082192142,0.09569608078865112,0.18038697271962503,315,0.026559307775507753,87.1917808219178,58134
14000US48029121300,0.6134710408579997,0.5580210553333892,0.19911504424778761,0.18033550792171482,209,0.02200956937799043,45.18852459016394,71603
14000US48029121402,0.6481140752784906,0.5250536604352541,0.09113381674357283,0.24795392543194908,335,0.03520485584218513,0,49239
14000US48029121403,0.650073287449449,0.4696822049948234,0.1465902989081797,0.30179704016913317,319,0.08419497784342689,451.2,42106
14000US48029121404,0.6385163013154393,0.360526503889277,0.02323634079966506,0.2332479726845924,122,0.11165880840120017,0,27143
14000US48029121501,0.6242068593777779,0.5725066906157169,0.21320027217056023,0.24352,388,0.023178094006037084,55.74264705882353,87985
14000US48029121504,0.617352569091359,0.5400605439256585,0.181054841249016,0.20949418447389775,319,0.02544354284142484,49.19327731092437,62092
14000US48029121505,0.6340340448723113,0.567425270875598,0.12490149724192277,0.2561370123691722,242,0.026070409134157944,222.88888888888889,62574
14000US48029121506,0.6081978886880062,0.5212873459972032,0.07252410166520595,0.2214921576939381,142,0.03730394234845273,186.94736842105263,52269
14000US48029121507,0.6288723434595722,0.5187482545547671,0.09866719713546847,0.21333623883198954,162,0.034430159076051424,0,45958
14000US48029121508,0.6559719670417485,0.46605761278523916,0.07249028127143838,0.22604369457062515,126,0.06672481465329264,0,42218
14000US48029121601,0.6111747297717736,0.49955099709847484,0.162970498474059,0.27230332522303324,143,0.04738661785641651,234.88235294117646,44778
14000US48029121604,0.6169835350825954,0.5902828048791287,0.15713106051669223,0.2195065713626931,401,0.02478671893013604,206.51612903225808,62952
14000US48029121605,0.5763581245558597,0.549926138707564,0.10963026655202064,0.15254237288135594,33,0.028545941123996433,452.25,55333
14000US48029121606,0.6000864010351501,0.5549658548784242,0.1797379590330319,0.2679159802306425,222,0.03171334431630972,45.6063829787234,58330
14000US48029121701,0.5599105245224842,0.5401904349364689,0.16525223950966525,0.22398022249690977,50,0.0484548825710754,329.1,55104
14000US48029121702,0.5822617955555556,0.5626559579658472,0.2484896243761492,0.17906666666666668,207,0.03213333333333333,32.160427807486634,72314
14000US48029121802,0.5861344418585034,0.5538757677821164,0.13357541174944884,0.20022740193291644,412,0.04104733592499428,534.0833333333334,54003
14000US48029121803,0.5991571734100689,0.5508929995320014,0.12623152709359606,0.20279720279720279,238,0.02225650066108418,158.63636363636363,54262
14000US48029121804,0.5895514453283708,0.5251852288671679,0.1473167831128289,0.28191072826938135,182,0.0723589001447178,285.95,57542
14000US48029121808,0.5509883375682825,0.5744698625588127,0.1694578484246381,0.16413635061586937,62,0.029134785167745734,120.08695652173913,72917
14000US48029121809,0.5711852983779804,0.5664499211913976,0.1565059144676979,0.15641711229946523,116,0.03312788906009245,113.25,65147
14000US48029121810,0.5866337533396384,0.5817000882439103,0.19741906271224813,0.14258872651356994,110,0.026596858638743455,87.65,68839
14000US48029121811,0.5376567294026318,0.6075449446505947,0.21464591098443322,0.24614182457511233,192,0.0033209611252197693,90.5609756097561,81582
14000US48029121812,0.5705277808104094,0.5748573354717211,0.12269372693726938,0.1997567649741563,129,0.033689024390243905,224.13636363636363,62412
14000US48029121813,0.5321371848426109,0.5662550006915168,0.11936936936936937,0.1881060116354234,70,0.03559870550161812,96.92307692307692,57614
14000US48029121903,0.5547524007675431,0.5729974878314437,0.368081942838262,0.18256975542542198,149,0.012400964519462624,22.285024154589372,105580
14000US48029121904,0.6071296109428954,0.526477704880119,0.395457373988799,0.07452193475815523,101,0.023059617547806523,12.170854271356784,108808
14000US48029121905,0.606216495021247,0.5634063513279375,0.3609098567818029,0.1738368387507967,208,0.014181007010834927,11.717821782178218,98036
14000US48029121906,0.556764028255688,0.587740254649654,0.2975152213263123,0.32066469233300426,461,0.015936923335010903,32.99305555555556,79490
14000US48029121907,0.5663240467117521,0.5838557747752842,0.3518389315259643,0.17351394706354156,509,0.006452769313497042,18.785024154589372,96111
14000US48029121908,0.5699975447950896,0.5395959391218613,0.2938128619323377,0.175748031496063,114,0.02082675923004102,13.876470588235295,112125
14000US48029121909,0.623648193190582,0.5818000689554574,0.22187592757494806,0.28279970215934475,368,0.030238565567542928,132.92105263157896,77202
14000US48029121910,0.5963755676495968,0.5912011767186173,0.3436649214659686,0.11773500280321435,155,0.004298262007101476,30.220338983050848,90595
14000US48029130200,0.6658857696136332,0.3913012894960548,0.05229716520039101,0.23551959114139692,72,0.09625212947189098,791.0,29668
14000US48029130300,0.6264261109668472,0.4205663461388244,0.04087193460490463,0.28530424799081516,164,0.0909873708381171,0,32800
14000US48029130401,0.605047077062534,0.34631982808126915,0.040602655771195095,0.17050581809546425,162,0.11683685585371646,0,26131
14000US48029130402,0.6471065191087275,0.2751490394468098,0.056526488257782635,0.21729079981507166,131,0.1434207472731492,0,20309
14000US48029130500,0.664506357634659,0.3035308791547281,0.05886889460154242,0.23236340799665062,106,0.11894736842105263,0,23982
