ID,Race_Diversity,Income_Diversity,Talent_Index,Young_People,Median_Age,Poverty,Unemployment,Median_Income
14000US53001950100,0.5403678700402748,0.5139533824766711,0.1771668575792287,0.1858370855505526,93,0.04439655172413793,135.0,47250
14000US53001950200,0.5239027015583793,0.5053547850750648,0.11499436302142052,0.09523809523809523,29,0.07142857142857142,143.55555555555554,54667
14000US53001950300,0.6211306912016759,0.4804620936222668,0.06716417910447761,0.19462285287528006,142,0.05593984962406015,154.68965517241378,40992
14000US53001950400,0.6166990831279148,0.4420620230268455,0.08660461351679483,0.22156045265038712,140,0.07862407862407862,0,36372
14000US53001950500,0.6276963658962298,0.5250454920484899,0.0588380716934487,0.21405557792992347,193,0.04604200323101777,280.4166666666667,54969
14000US53003960100,0.5446091766476623,0.5409575001009019,0.2010500984467294,0.13202519379844962,59,0.03548702887909937,35.78947368421053,66579
14000US53003960200,0.5269536047462373,0.5477732133040353,0.17443478260869566,0.09408381265406737,141,0.03669914990669708,136.96774193548387,59554
14000US53003960300,0.5286856044874466,0.36453873577952245,0.09465255933657421,0.24107665301345815,126,0.12372982665869695,0,27865
14000US53003960400,0.5262028723618056,0.47621005209374034,0.11478676763650857,0.20795107033639143,60,0.08087912087912089,0,43125
14000US53003960500,0.5261703894561922,0.461625740264468,0.0805993283389305,0.20755721128259713,126,0.0668659961946181,129.0909090909091,34947
14000US53003960600,0.5201393420940559,0.5066649089518113,0.12074468085106382,0.18455640744797372,146,0.037140463557665454,0,45410
14000US53005010100,0.5467137287634056,0.5412907752764571,0.42564300908915104,0.16438653637350706,133,0.007680491551459293,16.213389121338913,107649
14000US53005010201,0.5508751034534967,0.5584858998270628,0.2928218761868591,0.14900727344210732,161,0.027914291330843326,24.213414634146343,91638
14000US53005010202,0.58400358192691,0.4872585528364056,0.24398682042833608,0.27997967479674796,254,0.09252912954078135,73.9076923076923,50817
14000US53005010300,0.5783336270473993,0.5577544934521266,0.15659243548957227,0.22068266306184522,158,0.03643793631874681,348.2307692307692,62500
14000US53005010400,0.5784609602232014,0.5149453787707426,0.17523219814241486,0.29183914843287995,182,0.05351862803075103,214.33333333333334,45409
14000US53005010500,0.59844625120106,0.5565356009070295,0.19620689655172413,0.26431593794076164,191,0.05573020863103744,0,59063
14000US53005010600,0.5910162358443297,0.5105887108557308,0.1577732170343766,0.2551430598250177,165,0.05570228091236495,40.85,48168
14000US53005010701,0.5467614984423044,0.5852368974409838,0.13501776549545993,0.12494879147890209,113,0.0077836952068824255,623.6666666666666,64809
14000US53005010703,0.5677851817128723,0.5297176336679594,0.1497292131251991,0.17690575747828885,101,0.039562560308780956,65.02702702702703,52083
14000US53005010705,0.515773531555981,0.5766577920958385,0.2919278996865204,0.1297350343473994,182,0.019075712881022614,40.34375,96602
14000US53005010707,0.5349825237707424,0.570774975053033,0.2702327196943383,0.18409915356711004,109,0.009115770282588878,44.86274509803921,101053
14000US53005010708,0.5583176686102896,0.48481833736093793,0.21017776228651097,0.1532871972318339,85,0.03650904033379694,32.833333333333336,66198
14000US53005010803,0.5668996440498753,0.5421553519775373,0.35506258520262735,0.17086174829510228,228,0.010663360198388096,19.686084142394822,91473
14000US53005010805,0.5741709574034148,0.519544136663216,0.3385269121813031,0.21374045801526717,220,0.044689317416590144,19.348148148148148,91053
14000US53005010807,0.5630668793252596,0.5720742678777204,0.20680628272251309,0.19852941176470587,26,0.025735294117647058,17.508474576271187,93098
14000US53005010809,0.5615715071496782,0.5467665428523845,0.19597249508840864,0.240880604210188,178,0.02440601260707936,38.853846153846156,60854
14000US53005010810,0.525898574129581,0.5369608758162497,0.3436001475470306,0.17126639264043844,191,0.028717545239968528,16.14,88453
14000US53005010811,0.5502360402787709,0.5551340397393114,0.37290197032352224,0.09381390593047034,63,0.006901840490797546,9.681114551083592,130000
14000US53005010813,0.5530520946508464,0.5664092607928047,0.24021748084685723,0.17911192416431065,368,0.018626309662398137,36.49802371541502,80585
14000US53005010814,0.5231916288809013,0.539311216716352,0.2905858350335179,0.17439165701042875,123,0.017960602549246814,15.737804878048781,117535
14000US53005010901,0.5874673026041664,0.4621830479151986,0.10421216848673948,0.2514027644724237,216,0.08312061263560945,177.67741935483872,45667
14000US53005010902,0.6189589776363791,0.49108062140781183,0.09591598599766628,0.2402727637384677,330,0.05727491961414791,0,40854
14000US53005011001,0.6038147411423407,0.5020897864174706,0.14589486119314826,0.24325931800158604,237,0.049900596421471176,104.0,50139
14000US53005011002,0.5989807789559212,0.4613013123150673,0.09351469516638329,0.24177522631927578,88,0.1101019051838724,486.7142857142857,39578
14000US53005011100,0.6028849715999707,0.5375527191627889,0.11774313288789903,0.20756574321473772,137,0.03779193205944798,331.7647058823529,54647
14000US53005011200,0.6500224087020017,0.34742541831788054,0.051224275199038605,0.22773099276479658,282,0.14457108578284344,513.6363636363636,24120
14000US53005011300,0.6267490409548924,0.4413383975026014,0.05737887921411029,0.28352649006622516,129,0.08464278231720092,179.3,33427
14000US53005011401,0.636461245664591,0.40768194885928377,0.07634338138925295,0.19736842105263158,126,0.11385836385836386,291.75,30625
14000US53005011402,0.5694802222449991,0.5602221463805248,0.12865907099035934,0.16736023159037453,112,0.016826488149086303,56.11392405063291,76012
14000US53005011501,0.5669813992050496,0.5613442554085277,0.06018657839301836,0.19091608929946113,228,0.026522744795682344,95.18867924528301,62396
14000US53005011503,0.5656038226972291,0.5494567574929131,0.255740057400574,0.12842169532919506,401,0.020203056096810584,19.900552486187845,81763
14000US53005011504,0.5730617424948623,0.5788315244618805,0.14655172413793102,0.15643370346178967,108,0.022244030094864246,65.1470588235294,74531
14000US53005011600,0.6312766725775618,0.5468544168015356,0.10501193317422435,0.20515574650912996,19,0.004296455424274973,60.916666666666664,59583
14000US53005011700,0.6255505992814592,0.5263211555876627,0.13528077141236527,0.23550087873462214,284,0.0438015411653373,51.32710280373832,53919
14000US53005011800,0.6040941044443582,0.5206537171089606,0.07861635220125786,0.1633414669154586,197,0.05411224343332855,51.320388349514566,53906
14000US53005011900,0.6002397502537242,0.5099032976151351,0.1195955369595537,0.17776564774381368,150,0.0635932944606414,99.45454545454545,54390
14000US53005012000,0.5,0.5,0,0.6521739130434783,0,0.0,0,
14000US53007960100,0.5233651923698635,0.5197184734975147,0.1361079865016873,0.09788001804239964,35,0.07019927536231885,478.5,47644
14000US53007960200,0.5346290061238507,0.5033999094746433,0.2043661230931089,0.1651166336331758,262,0.08302583025830258,207.7037037037037,50255
14000US53007960300,0.5289030554152394,0.518355434675427,0.15007173601147777,0.17900769114763987,305,0.06039860033470257,83.4375,47863
14000US53007960400,0.5631152551047648,0.5157704898102401,0.13753327417923691,0.1523066485753053,120,0.0539348710990502,86.35714285714286,54841
14000US53007960500,0.5357599256134447,0.543201197645542,0.17862793038975983,0.1544750430292599,171,0.032305005820721766,30.7292817679558,59306
14000US53007960600,0.5378291344309991,0.4883414265585936,0.14265895953757227,0.14929577464788732,107,0.05487658758686796,141.17391304347825,51722
14000US53007960700,0.5175992878174511,0.5521133868522532,0.26366086743445233,0.11644374508261211,91,0.011114051336332363,28.119266055045873,81105
14000US53007960801,0.517678361940602,0.5150608309487779,0.2014209591474245,0.12247233880198398,34,0.04158718046547119,19.345794392523363,62833
14000US53007960802,0.5267815052529581,0.4806832093624508,0.17488035183029363,0.23992222942320154,127,0.07582631237848347,96.0,41504
14000US53007961000,0.5502838090078344,0.43922098495448225,0.12991822249652832,0.24089985939696923,204,0.07566225165562913,306.25,33048
14000US53007961100,0.5601347039584188,0.5439329679977111,0.10717614165890028,0.2626108515304663,513,0.02771875603631447,205.22222222222223,53359
14000US53007961200,0.5293009838364128,0.5381381667373444,0.1437389770723104,0.1676633917129432,62,0.027765912003417343,45.06410256410256,61555
14000US53007961301,0.6105638635128914,0.5155169124056733,0.25679172056921085,0.11078286558345643,9,0.01846381093057607,18.633333333333333,71406
14000US53007961302,0.5711396961710462,0.5295280102197595,0.1961963190184049,0.17034933958770523,157,0.01833146277590722,47.74626865671642,54280
14000US53009000200,0.5784711774477944,0.4990976090410023,0.145979020979021,0.18172983479105928,4,0.1412037037037037,0,41900
14000US53009000300,0.5614298303193722,0.4329424994766845,0.0763265306122449,0.2372247611134192,192,0.11066440964875159,354.1818181818182,33359
14000US53009000400,0.6131420308668032,0.48940973952721567,0.15290178571428573,0.14944649446494465,21,0.06570713391739674,124.36363636363636,45921
14000US53009000600,0.5516364816560654,0.5296569962620464,0.17036082474226805,0.11144130757800892,68,0.04658851818455065,120.75,53833
14000US53009000700,0.5272971386258285,0.5388976032939921,0.12629132231404958,0.15956642298966472,95,0.07337095946639302,0,54152
14000US53009000800,0.5360633560260659,0.480848920991667,0.12089991589571068,0.2683544303797468,96,0.07261794634597594,0,45934
14000US53009000900,0.5471192689608222,0.4595232436724228,0.15749836280288146,0.26383138878434326,160,0.07941287165976665,248.22222222222223,37114
14000US53009001000,0.5796128328850259,0.4156528040317333,0.1106687898089172,0.21773244409572381,38,0.1538135593220339,113.84210526315789,32629
14000US53009001100,0.5858439129241457,0.4757897949907267,0.15469448584202683,0.15751575157515751,131,0.08340834083408341,73.64864864864865,46597
14000US53009001200,0.5349305461715939,0.4546661501609839,0.17095053346265762,0.1621923937360179,69,0.07815223707147008,54.08771929824562,36410
