ID,Race_Diversity,Income_Diversity,Talent_Index,Young_People,Median_Age,Poverty,Unemployment,Median_Income
14000US22001960100,0.608690621657094,0.4345037047864634,0.014265777639944178,0.20459952418715305,176,0.11089494163424124,117.29268292682927,32244
14000US22001960200,0.5247811736459289,0.5590826943447056,0.10787702383118064,0.1677310924369748,177,0.029075630252100842,53.5679012345679,58261
14000US22001960300,0.5231327186066381,0.483009468279724,0.04529427719012748,0.17945916416279706,123,0.06118546845124283,0,40179
14000US22001960400,0.5198838738950485,0.510768072728959,0.09602793539938892,0.17304590115852764,257,0.041110277569392346,95.88888888888889,45833
14000US22001960500,0.5401120762927172,0.5010617926624678,0.11700680272108843,0.21003039513677813,212,0.08118872549019608,101.90384615384616,54875
14000US22001960600,0.6092465759680843,0.4728917480524768,0.05653647226680934,0.20536462699077954,150,0.06019781718963165,212.42857142857142,41185
14000US22001960700,0.6316847825177103,0.4302553853487593,0.058394160583941604,0.1948764867337603,116,0.1089314562658666,202.0625,33452
14000US22001960800,0.5796021106472543,0.4002787625291532,0.10649711901450427,0.15939356689203033,114,0.12773147105203875,142.23076923076923,30472
14000US22001960900,0.6275590845474615,0.36126105828072685,0.08042733319895183,0.20730976632714201,157,0.1384678410487505,93.90243902439025,24848
14000US22001961000,0.6020540803124176,0.3735558799413923,0.0389988358556461,0.2664012135001896,357,0.13095475383695435,229.83333333333334,26051
14000US22001961100,0.5298473589147052,0.4843115116220372,0.07237397916079978,0.25311203319502074,199,0.06307249411148914,84.20588235294117,49211
14000US22001961200,0.5235720627598905,0.511094812056849,0.06026962727993656,0.1963803349540789,67,0.02986695628563671,112.03846153846153,51620
14000US22003950100,0.5074094917608752,0.4398786248084712,0.07281243346817118,0.20909816440542697,104,0.06733266733266734,88.0909090909091,42056
14000US22003950200,0.620454603793548,0.45818903703703706,0.07036560720191071,0.22451566177801918,66,0.0847343644922663,0,39350
14000US22003950300,0.6296900597609533,0.3248881852278338,0.07784034448492878,0.17373043146239023,46,0.13864886095836607,0,22628
14000US22003950400,0.597449860499403,0.4888031670437867,0.06766080569775205,0.18558107800773255,210,0.052830188679245285,137.64,47865
14000US22003950500,0.6287009339184114,0.5065848298803668,0.11280646844027126,0.23202776400594943,253,0.031079181633609246,143.17777777777778,48500
14000US22005030101,0.5684176071867639,0.5342552640088742,0.16399263545502368,0.21171226940695803,319,0.053732821592175316,63.93333333333333,70299
14000US22005030102,0.5265885402275061,0.5302881537322514,0.10530361260568794,0.1878233187425388,114,0.028685258964143426,50.714285714285715,69635
14000US22005030103,0.5054505318612542,0.5578713895483958,0.09467654986522911,0.18098776900448985,181,0.029725963771481654,56.827586206896555,71736
14000US22005030203,0.5672166432984975,0.5647612875809727,0.27815171911951975,0.17618501191632094,411,0.01359343278312296,35.11297071129707,104030
14000US22005030204,0.5778594767540197,0.5347776913414247,0.25480165140908273,0.23186132893107717,715,0.03929013619479983,31.177935943060497,84635
14000US22005030205,0.5935466927745295,0.5743968970949068,0.23691241959426027,0.163316817799383,380,0.018135925960549686,36.75714285714286,82466
14000US22005030206,0.5764614366353721,0.5641917366135342,0.16090522163396656,0.21702919851068,328,0.020618556701030927,38.63819095477387,72271
14000US22005030300,0.6110294030238894,0.5493562680228238,0.24977817213842057,0.18371548235962235,841,0.04009668704677947,33.28712871287129,89781
14000US22005030401,0.62002726333261,0.5213851142878593,0.08319672131147542,0.21735485223223644,190,0.05122686181661645,197.26315789473685,55478
14000US22005030402,0.645248206441284,0.5168788751091237,0.1216786689843556,0.19903858646225803,399,0.054494457058902095,99.31746031746032,61954
14000US22005030500,0.5422225333570576,0.546602909404551,0.13768430182133565,0.16790332838668645,240,0.0449438202247191,66.41666666666667,61029
14000US22005030600,0.6116272899301183,0.49668808866266345,0.08793418647166362,0.1626178390137781,191,0.06133964324717874,60.6,52622
14000US22005030900,0.6200485306210353,0.4405346679653187,0.07399817850637523,0.2515486725663717,170,0.07949231796927188,439.125,35351
14000US22005031000,0.603081471862553,0.4456424058728592,0.11714402063255057,0.24579505300353358,99,0.09633587786259543,345.8235294117647,37330
14000US22007050100,0.6268327050119356,0.419954430443941,0.06267029972752043,0.22178988326848248,133,0.057853403141361254,60.76,35165
14000US22007050200,0.5079344432882413,0.4926906948346703,0.044978018261751775,0.1502137582588418,127,0.0788962300816168,37.35294117647059,68051
14000US22007050300,0.6255953066650272,0.4816806593210131,0.06837606837606838,0.11985438252590311,62,0.0898876404494382,101.25,46458
14000US22007050400,0.6128397998117041,0.45641610914338193,0.14698795180722893,0.17634408602150536,51,0.042472266244057054,82.5625,57614
14000US22007050500,0.6329455792920631,0.43815293880587747,0.08509090909090909,0.23876500857632932,133,0.10257289879931389,0,32109
14000US22007050600,0.5692840896287159,0.48563599684631986,0.06891668633467075,0.1845899314582841,163,0.06712361143937604,53.47540983606557,47560
14000US22009030100,0.5267022918381683,0.46932363814056255,0.09048723897911833,0.14988104678826328,91,0.06978588421887391,144.64285714285714,42023
14000US22009030200,0.5129098970877497,0.501717664990093,0.07746010638297872,0.20098383696416022,123,0.03932178932178932,127.58823529411765,46042
14000US22009030300,0.5979648564888425,0.44754196770957577,0.03502060035314891,0.1773007938841517,96,0.07674213466627462,44.189655172413794,39545
14000US22009030400,0.6359027272523217,0.36948717261346264,0.08122972782400226,0.2255406797116375,244,0.1215780998389694,456.5833333333333,25554
14000US22009030500,0.6056461813132316,0.4418099262441372,0.06879673691366417,0.1919718309859155,196,0.08362369337979095,265.2857142857143,41047
14000US22009030600,0.6233895157074305,0.392083716073777,0.09685086155674391,0.15526367378945305,48,0.10621761658031088,0,28229
14000US22009030700,0.6230335380971241,0.4231051603576922,0.048501222179338735,0.2475432267694987,186,0.09167563688554001,105.546875,36190
14000US22009030800,0.5269110999067137,0.4733029163028901,0.0514018691588785,0.13071895424836602,73,0.07083498219232291,109.83333333333333,38470
14000US22009030900,0.6255421746288157,0.36248155271689164,0.051654287643484134,0.23233743409490334,203,0.16177031667302555,353.8333333333333,25552
14000US22011960100,0.5281231489154297,0.49611412720470993,0.058263216383552946,0.1745635910224439,239,0.05579800498753117,103.0625,40848
14000US22011960200,0.5437377970551469,0.48979656704733043,0.0993431855500821,0.21000226295541977,200,0.051595383570943655,106.34285714285714,45212
14000US22011960300,0.6403968602825746,0.47357986905429605,0.13209631102275238,0.20549450549450549,128,0.08391451068616423,80.67441860465117,45250
14000US22011960400,0.6259430432440529,0.47266657690007796,0.10804597701149425,0.25267304445694994,183,0.07528156490812092,71.33333333333333,45488
14000US22011960500,0.5827556617408367,0.4513171865301937,0.20329046898638425,0.21825629022820361,172,0.076162215628091,58.30882352941177,45099
14000US22011960600,0.5768826879013618,0.45909650572935734,0.06517370083261556,0.20727059513339197,75,0.07058125741399762,0,39419
14000US22011960700,0.5154040280556117,0.5508437279387417,0.09904505386875612,0.1577361018084394,158,0.0570381399610583,105.23076923076923,62923
14000US22013970100,0.6261119726453084,0.37044408124323414,0.11136890951276102,0.1963894967177243,93,0.1723122238586156,590.4,25714
14000US22013970200,0.6240495998672011,0.4456828062695074,0.07858243451463791,0.18861414606095459,47,0.10753306497987349,49.166666666666664,34492
14000US22013970300,0.630673252464603,0.41648696425580445,0.04398563734290844,0.171656050955414,96,0.11938841899804814,396.6666666666667,32014
14000US22013970400,0.5524930107945587,0.5058627280426671,0.08079268292682927,0.1182458888018794,68,0.07361002349256068,0,49063
14000US22013970500,0.6049359076049259,0.4786171206936679,0.10526315789473684,0.17354497354497356,83,0.0656084656084656,43.92156862745098,41798
14000US22015010400,0.6139296183361049,0.34143465713164056,0.030534351145038167,0.19792342634652824,73,0.15704088254380272,0,25870
